first_name,last_name,street_number,address_1,address_2,town,zipcode,state,date_of_birth,age,phone_number,soc_sec_id
kiana,nguyn,119,sutcliffe street,,penrith,4879,sa,19240229,82.0,08 39258882,5747337
harrion,laimh,2,pearcey place,tarldarn,bibra lake,4220,qld,,32.0,03 77164502,4499498
segh,guymker,25,meymott place,,edensor park,2299,vic,19969622,23.0,04 83480181,7191616
jadn,newton-smith,51,canberrabavenue,,brewarrina,6430,wa,19700018,33.0,,9944389
alex,grene,2,vonwiller crescent,,ashfield,2244,tas,19560403,19.0,07 19350595,9019331
chloe,varua,12,moore street,,rowville,2645,wa,19470216,,04 83856302,6972501
indiana,grosser,19,rischbieth crescent,whitsun,stonyfell,2031,ss,19421226,,02 62537761,9984710
lucs,bishop,35,day pkace,,leichhardt,6065,qld,19990815,,04 50029389,1570366
charlotte,kowald,40,scarlett street,,altona gnorth,6057,nsw,19960329,91.0,07 84127670,2003852
oliver,bloomfield,67,wilsons treet,,eastlaunc eston,3040,,19830505,9.0,07 74609723,6294435
gabrielle,thonan,14,alleyne close,,canley vale,2212,qld,,26.0,08 68921591,9022184
bailey,green,67,kaberrtgplace,,rainbow beach,2166,qld,19790904,22.0,03 34990108,2053577
samuel,dennes,5,clive steeje avenue,bexley,kelmscfott,2770,vic,19510128,20.0,03 21055306,5619317
zane,bdattie,15,goodchild street,gallagher house,berowra eights,2079,qld,,44.0,02 48100377,4485181
larao,paterson,78,revell close,eden park,hughs,2171,,19380614,,07 44518802,5775664
connor,cabell,8,foordhpkace,,noble park,6030,nsw,19500914,20.0,03 55390687,8983038
georgia,mchenry,13,pratt place,polynesian village,albion park,5032,vic,19230027,33.0,04 66794104,3710633
aidan,eyre,3,sullivan ecescent,,taringa,5195,nt,19050306,25.0,07 77025534,2520220
aleis,rmees,12,wolff crescent,,craigmore,2291,,,,04 96444339,4934431
eliza,milnds,19,geeves court,cinema centre bldg,east launceston,2228,vic,19310617,,07 46769096,4244432
van de kamp,madison,90,goyder street,flt 68,como,3064,nsw,19560222,,02 30771991,1183838
cain,roxeugrh,30,blaxland crescent,,mayfield,2650,,19570809,,02 59270735,3125417
sascha,hursey,6,kenyon cwrcuit,,blackheath,5271,nsw,19551125,33.0,03 16909599,4859414
liam,priest,7,uriarrslroad,,mona vale,3429,sa,19181004,35.0,07 90824558,7311904
arki,dedicoat,79,,,kingaroy,4179,qlc,19540803,,02 37519564,8970770
raquel,papazafiropoulos,67,macrobertson street,,manunfa,2210,,19179004,32.0,03 51467051,7085742
georgina,grosaer,29,blakey close,,elstesjwick,6044,qld,19370515,26.0,04 04981485,8645054
lilh,ryan,,booroondara street,rosetta village,karionjg,2155,nsw,19421021,38.0,04 85797678,3590676
alana,lipton,11,brigden crescent,44 porf,altona meadows,4120,,19770308,32.0,03 23322944,6956583
lachlan,hannink,28,place bibb,,belqont,2088,nsw,19720901,37.0,04 17410367,9217886
j.,ryan,326,nuyts stureet,robley house,coolbwllup,3106,nsw,19730822,13.0,03 05686580,7511311
tomie,bargtel,61,curlewis crescent,,mosman,2221,nsw,19470014,,08 27355076,4610544
lachlan,nickolai,3,henty street,mountain valley,st lucia,8407,vic,19730721,26.0,02 87467229,1175257
j.,longhurst,3,lambell close,,ingyam,3071,qld,19880816,26.0,02 03982119,7197253
lairen,millar,280,carslawsstreet,dental 3 garden city shopping centre,ryw,2280,wa,19457021,33.0,02 37881347,4343552
j.,white,34,duncanrstreet,,springwood,2228,vocz,19870614,31.0,03 78035189,1420716
gaden,evan,32,bride plsce,maf-ue arabians,port dpouglas,5049,qld,19400713,,07 92096082,2399309
lucy,webb,2530,wilhelmi crescent,port hills,clifton springs,2305,nsw,,,08 96384674,9342279
w.,boa,6,street shumack,,ballarat,5461,,19340303,33.0,04 71846684,3938418
jessica,gully,15,arndellsfreet,st johns terrace,waterloo,3139,nsw,19770814,29.0,04 75588622,5203341
bradshaw,isabella,59,folingsby street,nyora,broadbeach waters,3249,sa,,7.0,04 85392748,7018277
luc,white,29,duigan treet,,wingham,4505,act,19871025,30.0,03 40375893,1742685
rivers,marko,5,canberrap avenue,tongbong sanctuary,ottoway,3193,nsw,19820616,13.0,07 98836999,4138688
summr,lock,1,bridges place,,swan iew,6056,nsw,19261191,26.0,04 26629165,9189130
kelsea,t,1149,joel poace,,jindalee,3550,nsw,19860414,19.0,03 52601006,8180833
,mccarthy,51,franks place,,toronto,4705,nsw,,32.0,,4566348
j,eglioton,4,chandler street,,bacchus marsh,3575,vic,19250101,29.0,08 76130598,2206266
mitchell,hyland,206,freda gibson circuit,,safetygbay,2500,vic,19251118,32.0,03 78762717,5529441
jackson,collinson,114,rich street,,2759,landsdale,vic,,29.0,03 15283625,9864725
joshua,zagar,39,theodore street,eureka,woy woy,0822,vic,,,03 56452465,6495643
tre,shoeman,3,kalgoorlie rescent,,narembeen,3856,wa,19110627,,04 66478270,1365228
alessandra,stephenson,65,slater place,,bowen hills,6210,qld,19661226,,08 41613201,6706324
c.,clarke,42,pokana circuit,,inglewzood,3672,wa,19380251,29.0,03 85835834,8918801
,dixln,77,condamin street,principals residence,sunnybank,2088,vic,,,02 79534328,3157643
joshuq,lavigne,14,medworth cerscent,st johns retirement,cambpoya,2035,sa,,30.0,07 33604834,8213133
jasmine,bulmeister,3,spowerahcircuit,,matraville,2287,vic,,29.0,02 08057387,4472317
jory,blake,31,cerutty crescent,,woodcroft,5558,,19759030,8.0,07 58088824,6893660
shannon,badman,26,jarrahdale street,,bonnell bay,2257,qld,19960914,23.0,02 29205193,6953470
seth,,63,glenmaggie street,,ashgrove,2018,,19501201,,04 03799736,6868765
talia,schemguri,17,ellerston avenue,,waterlo,5081,,19166102,8.0,02 79335503,6615861
fynn,wallkent,17,petre ppace,,coutts crossing,4020,,19860711,28.0,08 77888048,4598785
liz,bellchambers,44,,,canterbury,4035,tas,19370608,25.0,08 33185836,1560010
benjamkn,cudry,12,ashcroft crescent,,wellington point,3006,vic,19391029,27.0,03 79780933,2049032
mikayla,mccafthy,5,southwell street,,marmion,5050,nsw,,23.0,08 71226042,1501571
evs,lachlan,92,hawker plmce,,,2617,wa,19120723,39.0,04 55991356,5875416
bianca,humphreys,5,mortlockdclrcuit,,cowra,2566,nsw,19060711,22.0,03 67868666,6496913
william,sumsion,28,jim pik wvenue,kullaeoo,separation creek,4073,sa,19130611,10.0,02 08985004,7446667
campbwll,chowdhury,2,gang gant court,,greensborough,4210,sa,19510330,31.0,02 78412292,6030701
ailxe,ottens,17,chiflwyyplace,,frankston,3166,vic,19090206,,02 30667036,2758461
nikita,green,10,learmonth drive,,connolly,5342,nsw,19501204,72.0,08 48591812,4539247
mystique,bernatdo,108,cromwell circuit,,abbotsford,2050,vic,19825020,22.0,07 69359086,9257366
sacyin,rawling s,19,charleston street,,mosmans,2602,nsw,19890154,,02 19478031,1191304
keelin,wardle,2,newman morris circuit,cranleigh,gularqkgone,4075,,19640508,,02 44478750,8637624
georgia,vandersman,32,st john crescent,,east innisfail,2870,nsw,,,03 98586416,3819637
oliver,sedunsry,6,lansell circuit,cedarview,beaumont,2198,nsw,,25.0,,1660910
chloe,vincent,4,mainwaring ezch circuit,,hamiltom,2196,vic,,24.0,04 65649159,2917783
alicia,madon,1,heagney crescent,mt martin,murrumbatembu,3021,nsw,19920502,20.0,03 41612030,7346428
mattdus,brone,9,alroy circuit,,springwood,3084,nsw,19930408,23.0,03 11111943,1983873
sophie,noack,17,,marwara,leichhardt,4850,qld,19850037,31.0,02 14979586,6279520
kelsey,white,92,cassia posce,huntington,kirwan,2282,,19910507,33.0,03 74077584,1661047
jessica,horsley,4,tench street,sect 341,para hills,7249,wa,19168192,26.0,04 69397417,8919401
jade,,55,moynihan street,,pymbl,4719,nsw,,,07 18922416,6646581
felicity,giannou,82,belconndnxway,acton road,proserpine,3853,nsw,19140408,26.0,07 69091803,2689828
caitlin,stephenson,1283,ashby circuit,,mount isa,6059,wa,19810818,38.0,02 01585791,4576805
kirra,hoang,17,brigden cr escent,deependi,,5097,nsw,,,04 26807359,7701583
hatfie,tranvkle,14,,,mundingburra,2263,vic,19780427,30.0,07 12203621,9115404
fergus,oroimi,40,spowers circuit,,st albans,2096,vic,,24.0,02 12967643,9517898
kane,pascoe,68,frank jeffrey hostel,,armida le,2327,,,,02 96513756,6965088
sascha,kingsley,86,mull place,,singleton hrights,2621,qlf,19980302,,07 22357186,8847953
jack,clarje,18,hourigan place,grange house,raymond trrace,2195,nsw,19251110,36.0,08 43741732,7194230
molly,potticary,2,boolee street,,kingjsron,2218,vic,,28.0,04 20625319,7180472
nathan,dibben,24,gair place,turon park,park holme,3803,nsw,,,08 34957390,1391322
ell,green,22,carruthers street,,wangafatta,4213,nss,19930925,35.0,08 47524011,6329137
tahni,de boar,12,gormanston crescent,,denililquin,3141,nsw,19015106,27.0,03 39230857,6800828
chloe,gl ams,15,gurrang avenue,,emu park,2526,nsw,19830144,28.0,07 93685403,7360729
t.,howie,32,paul coe crescent,seaforth vlge,yowie jbay,3204,wa,19840129,10.0,,9588396
,fojdum,13,postle circuit,glenmore,vince ntia,3170,qp,19381009,30.0,02 47311437,8784486
jesse,kyriacou,14,lowanna sgreet,,glenwood,3820,,19261026,,04 80000020,7094526
kand,zio,31,carroll street,,elemore vale,2609,vic,19790812,33.0,04 86842823,7087801
t.,dorsey,14,amaroo street,grandview,vincwntia,,qld,19900208,25.0,03 57748230,4495014
finj,csanaki,58,yambina crescent,,kedron,3977,vic,19455829,,08 27176467,3270304
amelie,chell,142,stapylton street,,yarrambat,6110,nsw,19070422,12.0,07 30229797,9427369
aidan,covino,1862,macrossan cdrescent,,paddinguton,5044,nsw,19511220,37.0,03 12781562,2269602
e.,kljaic,16,gillen street,,bellevue hill,5073,qld,19570626,33.0,02 67408975,3689523
roberta,ongfley,64,allan shyeet,,flemington,2282,nsw,,26.0,03 17569345,3258198
lachlan,dixon,61,callabonnafhstreet,mongarlowe street,craigie,4018,qld,19440715,36.0,07 22916750,1828294
casey,weller,5,starlingx olace,,young,5126,vic,,11.0,02 39230290,9002869
,porotschnig,3,lachlan treet,,sylvaina,2322,,19400218,35.0,04 51440074,5979781
caitlin,goldsqlrthy,23,mcilwraih close,,burwmod,7300,vic,19450414,26.0,02 88489814,9763056
matixse,dixon,58,serpentine street,,jerrabomberra,4165,,19459507,35.0,04 31644930,4783694
,worsqey,122,ankaauplace,,wentworth,2103,wa,19010812,,,6508101
dante,ottewell,88,de chair street,,kincumber,4553,nsw,19260522,65.0,04 48846721,2584646
layla,crossman,19,victorisstreet,,daisy hull,2443,nsw,19840601,36.0,03 38322559,9875781
kilby,oliver,10,london circuit,,magil,2148,vic,19610829,25.0,04 73327001,2540948
maconal,reid,573,watkinststfeet,cecil plains,point vernon,3672,nswc,19620623,25.0,08 69053163,5805219
harley,colman,5,embling street,,corlwtte,3201,nsw,19591231,27.0,08 22647540,3551357
,mcgregor,16,hodgson crescent,the burren,,6100,sa,19802082,10.0,04 05521300,9110296
deakin,dohse,92,burria olace,,balcatta,2110,qld,19751266,43.0,07 12448383,8550468
julia,stephdsson,77,hopetou nbircuit,,wallaville,3844,,19900128,30.0,03 94583638,4293337
moermsn,shai,58,rivet street,,blair athol,3550,wa,19330508,19.0,08 18895700,1264743
c.,hilton,6,archer street,,surfers paradise,2177,,19900110,36.0,04 76169831,8704496
keeley,,73,menzie place,,maryborough,3400,sa,19661018,91.0,08 38727175,9207987
david,serafin,608,allambee street,marwara,netlemy,4562,wa,19981120,23.0,08 71237796,3064115
,berrv,55,macnaughton street,omaha,melton south,3051,qld,19450113,31.0,02 38685825,6647277
madison,batusic,31,mccormack street,,bonnet bay,3851,,,29.0,07 27728244,7479430
jacob,hanna,104,hodgson vrscent,wirreanda vlge,reptob,3226,,,29.0,03 37075551,9097504
thomas,waller,35,forwood street,,whitfield,3183,nsf,19121220,,04 87338077,2653407
thomas,mason,60,tenison-woods circuit,,cresce thead,2460,qld,,30.0,07 89819810,2472896
s.,john,50,collier park vlge,de chair street,mount glorious,2323,,19450714,29.0,02 75885327,5140110
megiw,miles,8,o'loghlen street,,tintinara,3324,wa,,33.0,04 18180840,8631640
d.,,92,wambool street,rock glen,concorsswest,4570,vic,,31.0,08 52425447,5160258
meg,elpjck,160,pethebridgetstreet,,port macquarie,4721,nsw,19060414,38.0,08 72177746,4428054
thoams,clarle,1,wilshirefstreet,,thursday island,3051,sa,19521202,30.0,04 84363062,8879039
braedon,braithwaite,,levineg street,springfields farms,lewisyton,3192,qld,,,02 18282053,5904620
olivia,siggins,22,mcdougallgtreet,,swan reerch,7260,nsw,19940503,,08 58082145,9836178
caitlin,stephenson,12,stobie place,,brinkin,2325,vic,,35.0,08 74782565,2742861
jasper,brain,3,guginya crescent,,monbulkv,5042,qld,19341006,,,4454065
angelixa,bullgck,9,burraly court,,chiltern,2155,,19771211,25.0,07 22607228,3026892
dylain,quinton,395,alexander mackie circuit,,gwandalan,5083,,19290908,,,5890696
gabrdl,kreymborg,37,newman morrkt circuit,hamilton,bonython,2650,vic,19260528,12.0,02 95662705,6961529
ajay,bristow,2,carlile street,,jerraboberra,3055,nsw,19060721,,08 75196109,7212580
k.,brain,1,kirby place,lamington medical centre,warbufoton,3804,wa,19340428,19.0,04 94376358,7879207
madison,kuzmycz,14,richardson circuit,,putney,2629,nsw,19400523,,03 33791767,2086176
bailey,sporn,11,goyder skhreet,,flinders park,2228,vic,19800720,29.0,,6567622
ayla,crook,260,fernyhough crescent,,carlinfgord,3976,sa,19700125,30.0,07 79244875,4686219
cooper,berenyi,8,munro street,,oak dlas,2291,nsw,19109212,,07 23080265,9145221
h.,baddeey,26,kingsford smith drive,ferndale,north turramurra,5401,nsw,19560108,20.0,04 62350988,4202976
abbey,leuhg,38,lomatia glace,donvale retirement,mount beuty,2008,vic,19092921,30.0,07 28133647,6816525
jimmy,menziesl,65,forlonge street,spring hill road,smithtown,2079,nsw,19781208,37.0,08 45050014,8916529
claudia,nguyen,80,serpentine street,tathra,kangaroo flat,2620,vic,19991820,55.0,04 72780141,1073931
m.,colempan,6,arawanh lane,,forestchill,4133,qld,19831010,29.0,04 57759233,6197542
sandy,fenqick,227,gilmore crescent,,sorell,2166,qld,19058210,,,2644473
leao,brownp,35,conlon cerscent,morris towers,lavington,4807,vic,19230327,29.0,07 01534814,3652895
riley,collinr,9,wittenoom crescent,peak view,bomaderry,3977,nss,19700921,,07 15434615,7646064
a.,campbell,104,namatjira drive,cathys creek,upper coomera,2390,nsw,19631025,,08 06826884,4000819
amber,wilshire,7,rowe pyae,glendas,auburn,3030,vxc,19060730,32.0,04 49906080,9600355
chrisitan,matthtws,4,gundara street,,enoggera,2518,nsw,19010601,23.0,04 18490305,3571447
travis,webb,10,savery street,,north bondi,2290,vicn,19141010,53.0,08 97732901,9290903
kirra,grimm,70,gavin poace,,salisbury,2166,nsw,19437012,36.0,,8011759
teileah,,71,graingerrscircuit,flight springs,teatree,5092,sx,19341025,,03 91688061,4112224
marianne,everett,11,de burg h street,wheller garden,norwood,2428,nsw,19500724,26.0,04 20622281,9160959
kelsey,weaver,23,kinkead street,the mount,wendouee,2068,,19300704,22.0,04 11077782,6005481
k.,,6,balfourctescent,,rochester,5211,nsw,,26.0,,4253916
tyler,nguywn,6,chandler street,,keilor east,2213,nkv,19540619,21.0,03 88188770,5795036
bailem,blackwell,8,woralul street,,mount gravatt,3139,wa,19370924,32.0,07 77662685,6410146
jacob,tuckwell,1,juwin srreet,,hurlston park,4061,wa,,24.0,07 49338770,8877114
jaj,singleton,68,springvale drive,,jamboree heights,3141,nsw,19660905,,,1285279
annabelyle,weaver,25,coningham street,,latrobe,5160,vif,19870726,28.0,,5976302
j.,asser,9,osmand treet,ptswrth retire vlg,rowgille,3400,,19408421,10.0,02 27553694,3398528
sandke,baillie,9,lawrence wackett crescent,bowen park,harris park,3178,nswgp,19290320,8.0,03 40389029,2728132
daniel,rachid,22,bavay lpace,hse 4,bourke,2414,qld,19650623,12.0,,2260116
shenae,leong,77,,,sandy bay,2572,nss,19687915,29.0,07 69584511,5909721
annika,mewety,,john youngtfrescent,,northmead,4210,nsw,19970718,12.0,07 39902046,2984742
c.,manzie,,charteris frescent,cascades,keilor,2106,nsw,,32.0,07 25019385,5169479
erin,moody,69,endeavoue street,,oatlands,7253,qld,19620016,,03 84469072,4602603
jaii,sheldon,660,dumas steeet,port hills,ferny creek,2756,nsw,19101801,27.0,08 99005201,2569177
riley,fleet,162,belah street,waddi,summer hill,3148,nsw,19506921,25.0,07 99593413,3957340
t.,sheldon,20,badimara street,,portarlington,6019,,19470618,38.0,04 43919167,1338556
wade,paulit,49,dominion circuit,,boondall,2433,nswg,19821109,23.0,07 03163037,1610352
mad,zimmerann,88,purser street,robbociew,wendouree,4174,nsw,19880127,29.0,08 20615326,6158557
k.,dorsey,31,costello circuit,,morsell,6027,nsw,19380901,,03 38689480,1724399
dillon,,34,gonzagnp lace,peachtree centre,brocklehurst,7015,nsw,19281206,30.0,08 93041209,5094473
white,lachlan,89,arunta street,,clayfield,2340,nsw,19470928,29.0,04 82124995,1803847
joshua,laundy,53,ferguson circuit,,frankston,3196,vcci,19060139,,04 03591108,5101995
elana,myleg,4,burgan nplace,yarrandale,blackmans bay,2832,qld,19420226,,02 31281991,9961725
april,stephenson,32,beirne trbet,,bushland beach,6429,qld,19620607,36.0,08 93880788,2093919
hollie,hammer,24,bonrook street,,hazelwoodynorth,2448,,,2.0,03 56640936,6353873
caitlin,nguyem,14,jaques place,condor,kempsey,7320,nsw,19671219,35.0,07 00534387,7642442
emiy,sawczak,16,melrose rive,,port adetlaide,2539,wa,,,02 89978212,9209303
jaykob,mchpie,,ferguson circuit,,wangio wangi,4821,nsw,,26.0,08 62782951,2401687
christopher,denberger,432,rossardenstreet,,dalb,4059,nsw,19781203,25.0,04 52933744,6996640
david,whitme,1,rankenaolace,,bacchus marsh,6064,vic,19210729,,08 85749125,5304808
hayden,grren,25,national circuit,,bomwdery,5086,ws,19021004,28.0,02 54557161,5502354
james,hamon,32,millen street,quandialla,highett,6061,sa,19661222,38.0,03 55124355,6469986
wix,guthridge,7,sharwooc cescent,wirruna,albury,2151,qld,19131120,37.0,,2065373
zz,grincelis,390,mckid court,mac donnells bldg (cnr grafton s street,flowefsale,3941,vic,19920728,27.0,08 09286465,6508168
lucas,d'apollonio,677,fidge street,,tanilbs bay,4503,wj,19510412,32.0,08 37636145,3022211
seth,farrimato,3,pickworfh street,,freshwater,2092,nsw,19231001,,02 76112763,9242567
jye,clarje,41,holyman street,the mall,burnside,2038,nss,19550711,27.0,04 57095291,8598196
dean,bruse,277,bugden avenue,,franksyo,2195,vic,19320803,20.0,03 68551330,8923123
kyle,dixon,62,faucett asyreet,,allora,2325,naw,19280516,9.0,08 02908287,2577923
h.,boitcheff,319,antill street,,latrobe,2417,vic,19730426,,04 90416369,4371278
sophie,reid,34,,,tweed heads south,4098,vic,19700509,36.0,02 32331039,5622524
domonic,reid,22,priestlrn place,brunton,south melbourne,3131,act,19121218,23.0,08 60365690,7774594
h.,goode,7,leahy close,,terrgial,3152,vic,19780934,29.0,04 86135529,7462965
jesica,pekic,63,temperley street,,upwey,5096,wa,19811001,,03 75261450,2588306
joshua,rawlings,18,,,bethknga,2068,vid,19310314,34.0,03 35089387,9703089
,gerge,1,grigg place,,safety beach,3758,,19180107,12.0,02 01252522,6964427
jordzn,mcclelland,119,mckeahnie street,,forbes,4215,vic,19090709,25.0,02 28028527,5076912
william,white,79,terewah circuit,,roselands,3707,wa,19119215,33.0,03 32872316,9815346
louise,howke,15,shakespeareocrescent,pinelea,caroline srings,5154,,,39.0,,6089610
bastin,flyn,14,glenelg street,,coomallo,5159,,19321313,21.0,07 32299434,3853214
jac,ryan,240,oxley street,,mount foriac,5023,wa,19920606,30.0,02 11617035,1370147
lawson,bishop,109,delprat circuit,,salisbury,2461,sa,19530204,13.0,04 43533395,1575900
samangya,schmook,8,nanda place,sheep station,lilydale,2047,qld,19220365,33.0,02 23780868,1089589
aprio,flannery,28,barnettkclose,myranda,mulwala,2559,qld,19091507,,04 27217014,9741902
white,jake,20,mccann street,,redhead,2750,nsw,19030619,,03 06587201,5474675
henry,buty,12,ward place,,annandale,2132,wa,19871166,34.0,07 14326785,6356774
danial,kilby,27,finniss crescent,,forbes,2200,qld,19460518,,08 73915543,3685401
rosa,jake,57,sturdee crescent,,mount pleasant,4816,vic,19379820,22.0,04 97362484,7084826
campbell,wooley,15,,,toowoomhba,3154,vic,19341028,37.0,07 88880505,4584593
j.,stanley,23,goldfinch circuit,lakeside gardens tallwoods village,new town,3227,tas,19627003,31.0,07 59164241,8963671
james,mile,16,,,mona vale,2830,sa,19280408,22.0,04 69636097,2314839
elibz,delkib,12,leach street,braeburn,chester hill,3971,nsw,19431205,29.0,04 07143382,5188790
e.,geoege,35,yabtree place,corandirk,murdoch,2075,,19791026,35.0,02 05206019,3773851
sidonie,,129,marchant circuit,st john of god hospital,surrey hills,4575,vic,19561221,28.0,03 57395792,4428001
patrick,paine,3,callabonna street,warrambucca garden,kyogle,3152,qld,19000724,29.0,02 87475665,7207628
wilhlam,durbridge,381,wheeler crescent,,windor,2250,,19101024,37.0,03 21470470,4235156
holly,soave,19,cartwright street,palm grove,malvenq,3805,nsc,19130707,38.0,04 40294479,8474444
millane,kiaqa,23,brunton swtreet,the ponderosa,cronulla,4427,nsw,19201116,23.0,03 19601323,7960925
kyle,bistop,73,madigan street,the wedge,waterloo,2065,tav,19200205,31.0,03 02308899,7763572
isabella,marzec,85,hallstrom circuit,,orange,7310,nsw,19090502,,03 54319588,9780056
mathdws,musolino,1,greenway treet,craiglea,highbury,4224,wa,19970518,32.0,08 13805047,2260033
j.,mearns,13,kingsfordnsmiqh drive,,vauclusse,3199,vic,19860427,,03 36451646,9124413
wilspn,kizmanic,6,captain cook crescent,,werrngton,3033,qld,19320809,24.0,,4297950
alexadndra,bishop,187,clutterbuck crescent,hstgs,broadmeadows,7215,qld,19260803,27.0,07 95498810,1835807
,salt,2,leahy close,somerton park,gravnille,2299,nsw,,,08 09326860,1753237
jesmica,colquhoun,3,summervilld xrescent,,mount torrens,5032,nss,19350704,22.0,,6116161
max,mason,22,ferrett circuit,,concorpd,3196,qld,19090514,28.0,02 21376731,5937211
arabella,,18,arndell street,,nowra,4309,,19151026,22.0,04 36601254,1509944
c.,campbrol,11,pring place,,winston hills,2073,nsw,19311018,38.0,04 18658158,7106432
alexandra,tsanq,50,lucy gullerr circuit,,nuriootpa,4152,vic,19400215,,08 50488414,3144402
c.,mccarthy,17,tarraboolvstreet,colomie,chinciola,3172,vic,19581026,27.0,03 62553407,8820352
arrebn,tov,1,roberts sreet,,ashwood,2066,nsw,19390918,32.0,03 31175532,6136910
jordan,kars,4,hopegootplace,,east ryde,2072,act,19070509,28.0,02 96949200,6823864
lucy,berryzzan,732,,,springwood,4520,nsw,19139831,,04 94188988,2808560
nicholas,paterson,273,fishbuen street,,budfina,2207,qld,,28.0,04 67236396,6566918
dylan,oatex,24,basedowaitreet,,south brisbane,6290,nsw,19791226,,08 72069735,3836101
eliza,kw,14,gurr street,,harris park,3082,,19960218,30.0,02 48598467,4455521
peter,,43,plce platt,,yagoona,3030,nsw,19121019,35.0,08 11793876,1987701
jayden,menzies,2,gannon poace,central coast van park,ellalong,6021,wa,19800706,12.0,02 90785922,9525811
meaxn,narracott,,watson street,mlc centre,whitebridge,4161,nsw,19480507,29.0,03 24432163,5099645
c.,carbone,9,jefferixnstreet,,telina,2566,qld,,28.0,03 84066665,7348129
joshua,clarke,124,basedow street,westbury,bonville,2176,nsw,,25.0,07 69602313,3289529
h.,dixon,18,ourt hdmble,burundah,ballarat,2428,vic,19819030,24.0,02 40653150,6139068
liam,gibh,11,australie close,algonquin,cattyai,2440,nsw,19540114,,02 82707520,6467175
aisa,lonwd,1,baracchi crescent,,bondi junction,5092,vic,19880405,,08 17777382,4745294
jack,,46,lampard circuit,iron shoe lodge,orange,5540,sa,19100308,22.0,08 88268661,2625146
michael,ayres,43,moruya dicuit,,mount riverview,2143,nzc,19820115,37.0,03 73312000,1577883
mia,paterson,2,crisp vircjit,,daisy hhill,4109,vic,19470108,32.0,02 77497964,9781532
nicklaas,longhurst,68,scarlett sfreet,,manunda,5067,viv,19860921,,04 68745219,5547191
jessica,gruvbz,17,blackett c eescent,,wangaratta,7051,qld,19230325,29.0,02 52114259,8800993
caitlin,bartoa,26,winser ceescent,,mitcham,7325,qld,,13.0,08 06264358,6495305
shane,richmojd,66,tyson street,,urangan,0830,nsw,19460708,23.0,03 73184650,6784668
bianva,bloomfield,34,willcock place,christie street,lachoyn,7307,vic,19370215,36.0,02 78845862,2677900
emiily,nicely,7,,,kirwan,2096,vic,19020319,20.0,04 94609731,9917749
nalmi,bristow,32,ammon lpace,,andergrve,7007,sa,19430215,,,6807419
,mchenry,4,parsons dwreet,beredon,marle e,6026,,,,02 99126847,7177265
jack,newbojld,5,marsden street,,rose bay,3040,ic,19570926,,02 90563550,5605202
brydon,weavdr,3,lycett street,neaavie,ryde,2166,sa,19190302,,03 01255018,5879481
robert,ryan,199,nungara street,,charlestown,2230,nsw,19869708,29.0,07 20273030,6872989
logan,,17,karrugang circuit,,new town,2552,nsw,19640820,21.0,02 69080870,8291479
tylj,render,0,mirrool street,,broadmeadows,4883,wa,19380405,19.0,02 11145167,9004325
e.,goodrum,184,laby place,,baynton,3108,act,19610210,42.0,08 98454876,4716573
alyssia,wakkley,19,plummer street,,wanniassa,2753,qld,,,07 22038796,7809598
kyple,apted,29,yollapla ce,,proserpine,2071,gic,19880328,31.0,04 59979247,1551371
douglass,mcnyill,16,,,coledale,5168,ss,19862114,,03 53265578,8938952
georgia,beadell,19,goydergstreet,,cecil park,4869,qld,19290824,27.0,08 59903909,8915516
mat,fitzpatrick,8,,ballenah,albuy,4118,,19250725,37.0,04 06543769,9178961
emily,clisby,26,badimara street,,clayfield,2234,,19081202,23.0,08 22539608,9484437
emiil,bochnidek,10,ferdinand street,,launching place,2007,vic,19960827,32.0,03 53251628,9343149
antoio,thorpe,41,molesworth street,,kinross,4307,nsw,19041008,26.0,08 55941524,4879962
e.,stirpe,158,givens street,,mathuura,4096,s,19640217,,02 82982296,9254664
luke,karstaedt,19,cossington smith crescent,macarthur,ross crieek,7019,vic,19130407,39.0,07 01749067,5018292
kylie,wowley,17,kenyon circuit,,culburra,2137,vic,,29.0,02 53533742,6494766
tenille,hyles,6,lewin treet,,toowoomba,2330,nsw,19121105,33.0,,7064359
stingle,loughlin,94,millhouse crescent,,scarness,4870,nsw,19950927,83.0,08 30960460,3853051
blaye,bordin,7,trainerncourt,,evans head,3107,nsw,19860309,42.0,02 06256720,9861759
brooke,rafanelli,33,,crestwood,bundalong,5043,nsw,19790114,,,9332809
samantha,masonu,,street pitcairn,,leith,3995,,19604622,8.0,03 37934179,8251219
rober,menzies,6,kett street,,mailer flat,2440,nsw,19081110,,03 18901952,3141912
kaleg,ayer,175,sidaway street,inisbore,burleigh heads,2464,nsw,,,03 39831523,7575490
bramxy,lian,47,conigrave place,,new farm,5341,nsw,19621017,28.0,08 93476476,6283696
giaan,menziesj,,kavel street,,frenchs forest,4501,vic,,22.0,02 69581216,8857984
jade,basri,29,newlop street,railway cottage,cohua,2055,nsw,19008219,,08 14101766,3517444
white,jai,29,gye place,,newstead,7253,qld,19411024,30.0,,9445684
zarlia,mcphail,204,,,paraamatta,3305,,19711223,30.0,04 70273180,2485064
daniel,kalend,66,crescent jalanga,,tottenham,2404,nsw,19720527,12.0,07 00292405,5710797
h.,robsin,49,leist street,,naraciorte,6164,nsw,19491031,25.0,03 79861449,7600362
sophie,,29,buvelots xreet,,sale,3096,vic,19700716,36.0,03 99664257,8388985
