first_name,last_name,street_number,address_1,address_2,town,zipcode,state,date_of_birth,age,phone_number,soc_sec_id
jordan,mainero,67,castley circuit,northcliffe,lilli pilli,2339,,19191014,36.0,02 03054002,9222187
izaac,gold,15,mcculloch street,timberscombe,bayswater,5075,nsw,19371128,,03 56406498,7992288
thomas,trainor,8,macalister crescent,yellowstone,bunyip,2567,nsw,19940913,30.0,03 94234057,9543879
laklynn,noack,56,myles connell crescent,berkeley village,cronulla,2710,qld,19300702,,08 43720632,2418276
braedon,white,66,kinkead street,,tin can bay,3070,nsw,19880625,34.0,02 05135041,7356630
,campbell,36,inlander crescent,box range,goodna,6158,nsw,19311004,31.0,08 42376043,4045578
chloe,white,15,aspinall street,tumbalong,kingston,6169,vic,19210221,30.0,04 60997573,1536869
rebekah,gilkes,8,maitland street,,toowoomba,3130,qld,19851127,,07 25183454,7662055
jamie,zimmermann,17,bendigo street,moorillyah,kaleen,3142,nsw,19611223,,03 57997465,5905796
robert,mcneill,69,james smith circuit,,oakey,2088,sa,,,02 98466298,8854009
joel,arthure,134,skertchly place,,wantirna,4814,,19471102,23.0,,6197729
kayla,ryan,42,eaglemont retreat,sheep station,smithfield,3076,qld,19640103,25.0,07 08960573,5564511
giuliana,carmody,9,molloy crescent,,campsie,6024,sa,19560610,40.0,07 14912870,8409757
matthew,vincent,25,cutbush street,,kirwan,3216,,19130325,31.0,08 81465917,4627226
marcus,mcphie,14,macdonald place,,colac,5082,vic,19490401,20.0,03 76660585,4097186
joe,white,14,carter crescent,wilga,goodwood,5013,wa,19640503,39.0,07 69735232,9733828
imogen,ranson,23,mcnamara street,,campsie,3500,wa,,27.0,04 32481329,6755439
liam,pringle,320,annear place,,north narrabeen,2066,nsw,19691006,13.0,04 02764744,7744970
rhys,wetzel,9,mcdonald street,,windang,3109,nsw,19450131,9.0,07 20554103,7674312
richard,verco,12,burnett street,,paddington,2745,qld,19501015,28.0,08 16834333,5432632
matteus,lamprey,2,paul coe crescent,rosetta village,coombabah,2633,vic,19180321,27.0,08 66356383,3378302
josephine,white,53,hack street,foxlea,oakdowns,3163,qld,19391027,,07 50653295,9809114
zoe,lowry,18,bayly place,,hawthorne,6025,qld,19971224,29.0,08 08053348,8776270
zachary,riding,9,norton street,darlee,nevertire,4515,nsw,19730401,29.0,03 77602869,1075920
campbell,matthews,112,lachlan street,professional centre,moura,3073,vic,19910207,33.0,07 92627762,2270346
madison,coleman,47,daly place,mt pleasant,christies beach,6069,nsw,19340118,25.0,08 48050147,5290669
samantha,longman,1,sloane place,,nambour,2320,qld,,24.0,07 39300903,2475318
jayden,george,16,chave street,brentwood vlge,kariong,2072,sa,19210326,34.0,04 72471874,3351035
erin,meeking,63,waller crescent,,midway point,2794,,19150801,32.0,03 26480601,5016543
jake,aherne-vonhoff,14,gurrit place,north star resort,highbury,4814,vic,19670314,,07 72301010,3863621
kirra,della-verde,110,deloraine street,rosebrook,branxton,4068,qld,19520818,7.0,04 99282908,2564779
riley,huggins,44,pennington crescent,,edgewater,4740,qld,19460515,33.0,07 15992654,5191695
ethan,clarke,55,barunga street,,kilsyth,2170,vic,19051022,28.0,04 72517997,7853008
elana,menzies,19,templeton street,,hermit park,3222,nsw,,21.0,03 40804436,8842397
emiily,andrysz,26,timboram street,,bowen mountain,3121,,19030213,20.0,07 74911069,7125288
isabella,rake,16,macrobertson street,,como,5540,wa,19220506,,08 08772013,7200774
maya,george,1,jagara street,,wallabadah,4610,,19401210,23.0,07 92003481,1028729
jackson,huxley,8,galloway street,,sale,2823,tas,,,08 32029672,9700391
michaela,bligh,12,rivett street,culburra retrmnt vlge,hendra,4702,vic,19060911,,07 12975522,6113247
giorgia,monteleone,247,evergood close,adiren,kirribilli,2640,vic,19680805,25.0,02 94200189,7050492
jasmine,brain,102,cowan street,,jesmond,5019,qld,19831122,,08 50413701,5516155
lynton,trenerry,1,broome crescent,,springwood,2150,nsw,19200202,30.0,08 16887853,4056789
bailey,fitzpatrick,10,pickworth street,,sefton park,5073,nsw,,19.0,07 59700344,1875443
samantha,lund,11,bindel street,,wahroonga,6149,qld,19820305,34.0,07 88430226,6160343
hayden,dent,5,hurtle avenue,,trigg,4066,vic,19220602,40.0,04 11892473,6359404
joel,lante,3,schlich street,oakdale,booragul,4805,qld,19711004,29.0,02 03304534,4307756
juliana,reinmuth,46,bremer street,talara,dulwich hill,6753,nsw,19850325,35.0,04 42215765,1960248
imogen,crook,20,hewlett circuit,,seacombe heights,6147,nsw,19890722,,03 84033911,1212548
jessica,bruse,74,ratcliffe crescent,,blacktown,6059,wa,19870829,32.0,08 23356861,8120501
caitlin,neumann,9,manity court,,preston,6030,act,19350909,32.0,04 80777452,8695886
nathan,hyland,128,hansel place,cowary station,long jetty,5120,wa,,,07 95231205,7533413
april,pronk,13,dallachy place,,albany creek,5069,nsw,19870208,37.0,07 89192046,6487011
caitlin,tuckwell,50,pridham street,,riverstone,2303,nsw,19300206,11.0,02 47791306,7932008
jayden,rees,81,gilruth street,doubtful ck,willetton,3013,wa,19981116,37.0,04 92598859,4360581
henry,hauser,5,dryandra street,afflexian,paralowie,4405,nsw,19300112,32.0,02 38089646,7202697
samuel,hilton,4,douglas close,fine-a-lea,ashgrove,4218,,19521026,30.0,03 36851323,1318282
liam,goldsworthy,301,boniwell street,,st andrews,3357,nsw,19791228,29.0,04 63699624,5075598
olivia,campbell,4,cruikshank street,,blakeview,2214,qld,,27.0,07 41371745,6647387
riley,lohmann,44,bird place,,coonabarabran,7140,qld,19980822,,02 73530878,6910824
david,wardle,29,mayne street,,minto,6285,sa,19811006,30.0,04 70544657,4638548
jack,hoffman,68,florence taylor street,sandilands,picnic bay,6010,qld,19340802,28.0,07 06752048,7457615
anthony,mercorella,1,fenton street,,kingston,6030,tas,19570213,30.0,04 87677052,2354953
charlotte,baradakis,16,altair place,,mansfield,2216,nsw,19780827,32.0,,1219749
joshua,bullivant,8,deamer crescent,,kilsyth,3029,,19970321,30.0,03 38768226,7142932
marleigh,aiston,10,mcauliffe court,,bunbury,2116,nsw,,31.0,02 11195485,8198347
isabel,neville,24,,minalinka,keysborough,5043,vic,19260607,21.0,08 86932858,4193920
joshua,green,30,muecke place,rockview,willetton,6023,wa,19160409,,02 30027583,5782396
harriet,snelling,30,,,nhill,6208,sa,19040731,10.0,04 66352675,4696224
lukas,huebner,9,gibb place,,lobethal,2611,nsw,19110703,11.0,02 18791352,5999718
daniel,sedelbauer,31,fitzherbert place,kilnsey,hinton,0820,vic,19940804,26.0,08 93532109,1460913
jacqueline,jeffries,13,horsley crescent,,barwon heads,4557,qld,,,02 77637602,4796062
maddison,maliyasena,14,goyder street,glenbrae,queenscliff,5558,tas,19660314,8.0,03 12099517,2853702
alec,emllin,42,wanaga place,nootina,floreat,3936,vic,,25.0,08 72948144,6114100
anita,shortman,5,gellibrand street,,flagstaff hill,4817,vic,19501119,36.0,08 24276033,8336461
riley,morrison,12,allwood street,ridgebrook,taren point,6714,vic,19271109,29.0,03 29662533,4113489
tyler,longo,130,stonehaven crescent,,sunshine north,2100,vic,19750605,28.0,02 89590076,6301161
talia,sheldon,28,marrakai street,,maryborough,2650,qld,19060115,24.0,07 00538720,4901637
daniel,holberry,66,stead place,burnside,wangaratta,2250,nsw,19050503,24.0,07 25357169,7878563
liam,white,6,benson crescent,sutton,paddington,3072,qld,19731205,,03 55383203,4432298
evan,donegan,102,deamer crescent,,charlestown,4816,wa,19060719,33.0,08 70920669,2042919
matthew,mayer,34,gamor street,,bannister,3124,nsw,19990805,,04 68495638,7342866
jacob,chandler,31,frome street,,triabunna,6028,nsw,19040102,,02 10898274,7406842
madison,ryan,6,freeman street,,st peters,4077,vic,19200804,22.0,04 86010995,1164928
thomas,schuster,15,lumeah street,,bonnet bay,4344,vic,19901102,,07 21179649,8883771
keeley,jimenea,18,shackleton circuit,dundindi,alice springs,6158,act,19410526,28.0,07 99108466,7599947
william,mcneill,1,majura road,,terrigal,3166,,19650124,23.0,07 48347919,1900274
tiahana,zokalj,65,wattle street,pyndari,cranbourne,3122,sa,19160406,30.0,03 31330651,7415313
jacob,nguyen,94,bird place,,kaleen,6024,qld,19170604,39.0,04 13234390,3411031
sarah,cochrane,22,menkens court,,vermont south,2112,,19400416,,04 78645109,5840844
daniel,asher,18,hawkesbury crescent,,warilla,3135,qld,19281205,27.0,08 29593323,5366401
harrison,giniotis,1,tweed place,,clyde,3011,vic,19260206,32.0,03 29384193,3044459
benjamin,white,55,zincke close,,brighton,2454,,19600310,,02 93287031,6554024
zachary,green,132,shackleton circuit,cherrybank,woodville north,7006,nsw,19600817,8.0,02 20412477,1653331
james,speight,1,temperley street,ehwk,bundalong,6030,vic,19100628,10.0,04 66974479,5019102
marleigh,secomb,16,herman close,lvel 2180,emerald,3616,nsw,19591116,25.0,03 66009987,1805186
jacob,jiang,603,coxen street,hse 42,pearl beach,4740,nsw,19441123,,04 22368928,4065126
isabelle,clarke,27,henty street,,eight mile plains,4075,tas,19251217,33.0,07 69904470,7672119
leon,jeffries,5,swanton street,,brunswick west,2030,,19021004,,07 81688578,3478250
jackson,whiteley,18,hebblewhite street,pinnacles caravn park,mosman,3943,nsw,19550524,,03 97554117,9491452
shai,bradshaw,8,baddeley crescent,,goodna,2037,qld,19510401,,07 40400929,3956045
thomas,spicer,57,dunstan street,bobblegigbie,surfers paradise,4680,,19501022,26.0,03 67029476,8567348
imogen,cassimatis,1,mullan street,rose gardens touri,tarragindi,4740,nsw,19200725,,02 97308662,3016092
caleb,furneaux,26,sugarloaf circuit,retmnt vlge,valentine,3038,qld,19601102,25.0,04 83264537,3391787
bailey,grainger,,ellenborough street,eureka,moorooka,2518,qld,19041110,29.0,07 24836635,3980295
james,kowald,5,kidston crescent,,wantirna,2144,qld,,35.0,03 93022927,2183184
james,menzies,94,forlonge street,spring hill road,smithtown,2079,nsw,19781208,37.0,08 45050014,8916529
isabella,dennes,103,shepherdson place,,toowoomba,2464,vic,19970423,22.0,03 99435358,8294998
lachlan,christie-taylor,83,nathan street,paradise lake resort,elwood,5073,nsw,19510324,29.0,08 13346183,1215032
trey,campbell,74,tom roberts avenue,,belmont,5169,,19230731,27.0,08 14380407,8984801
oscar,smallacombe,8,culgoa circuit,rosalies farm,preston,2602,nsw,,32.0,07 15924480,3872443
peta,lock,26,,,toowong,3198,vic,19721027,34.0,07 83870316,8277025
daen,kilby,18,colefax place,donore,punchbowl,3707,,19081014,30.0,07 76812611,9866549
zara,green,14,investigator street,,toronto,3012,nsw,19960502,33.0,04 40425707,4616551
eloise,fernance,3,molesworth street,whispering pines,daw park,2037,wa,19040815,27.0,,1364668
,giouzelis,19,chipperfield circuit,,texas,2763,vic,19851008,43.0,04 46125209,4014671
harry,errigo,2,stuart street,,bronte,2550,vic,19010306,29.0,03 26928445,4287373
nicholas,fuda,2,greeves street,,athelstone,4280,nsw,19020427,31.0,02 07047648,5969930
arabella,nguyen,14,hobart place,argyle,lavington,5108,,19320223,,07 12988620,2313055
emma,wynne,9,reader court,scotch college,coolbellup,3111,tas,,35.0,07 46090135,9674478
noah,zilm,210,wrenfordsley place,hillandale,oatlands,3015,tas,19300225,36.0,03 93949350,3254506
sarah,maynard,11,sternberg crescent,gunderman park,joslin,6350,nsw,19321231,25.0,08 93352246,9916856
marianne,gwyn,,brierly street,,semaphore south,,nsw,19460901,34.0,02 80369287,9487707
jasper,webb,9,grimshaw street,,bunbury,6026,qld,19740622,31.0,08 47087773,4795764
aidan,halley,109,bass garden,rubet,hawthorne,4350,,19470206,37.0,03 99783335,8801349
lara,rigby-meths,526,gungurra crescent,,birkdale,2444,qld,19801215,37.0,08 70694086,9720425
tayah,paterson,167,francis street,,elleker,6074,,19760721,27.0,02 65942815,6574447
isabella,jolly,22,atherton street,,moree,3305,vic,19890227,31.0,03 98860188,5838406
bailey,blunden,81,busby street,,robina,0822,qld,19260712,,04 85656878,6315616
jasmin,,9,kenyon circuit,,evandale,4215,nsw,19421122,,08 24622586,3615780
jackson,spears,62,tenison-woods circuit,,davistown,5158,nsw,19140409,25.0,,6794797
jessica,siviour,3,mirrool street,,deer park,7006,nsw,19820213,33.0,08 94798423,2558251
lachlan,green,100,belconnen way,retirement village,crestmead,6168,sa,19960426,,02 21193504,9749015
amaya,harslett,40,,,robertson,,sa,19090515,,07 60951650,4246288
oliver,gustas,10,allwood street,,burwood,2205,nsw,19600226,41.0,02 62615861,4640222
georgia,ferris,14,nerli place,,taringa,2430,,19351101,23.0,02 48630770,7153122
jackson,dedicoat,33,henderson street,,mirrabooka,3150,act,19360929,20.0,03 71759413,8041425
campbell,white,29,bazley street,,stanhope,2612,vic,19950526,28.0,08 08183633,3735190
madison,huddy,18,brownlow place,,wanniassa,2086,vic,19250224,34.0,02 87123060,5603646
fraser,churkin,89,huelin circuit,,eastwood,3723,nsw,19660405,30.0,03 46735630,3196883
bridget,prestia,25,cutlack street,cranbrook,glenside,2101,tas,19000601,34.0,04 99549771,6131634
riley,dearing,56,patey street,,marsfield,3806,qld,19960522,35.0,08 55273965,6894672
emiily,o'day,4,carss place,parklands village,ingleburn,4879,nsw,19270310,,07 43770188,5523025
jack,jolly,12,cheel place,,minchinbury,5343,act,19640922,20.0,07 79724805,5570815
mia,rees,8,shumack street,,salisbury,6163,nsw,19081119,9.0,08 70261175,3058322
ella,reid,173,callister crescent,,south grafton,6262,nsw,19990505,,07 23201841,3713024
sophie,white,41,aspinall street,,narrandera,2370,nsw,19570502,27.0,08 97481230,3937073
hunter,bennier,52,white crescent,melody cottage,petrie,6059,sa,19290505,20.0,02 90788947,8418321
brooke,stingle,15,fergusson crescent,delmar,cloverdale,2295,nsw,19540719,42.0,,9244727
katelyn,chandler,50,bingham circuit,wongon,pinjarra,5051,qld,19831005,9.0,04 74277546,8743641
matthew,truman,16,warramoo crescent,,oakhurst,2170,nsw,,24.0,03 04010789,5152277
lawson,rucci,50,dale circuit,cranbrook,regents park,2066,qld,,20.0,03 55161883,3755561
beth,donegan,32,legge street,mooroobie road,camperdown,3938,sa,19620823,29.0,03 22335222,9188293
mia,chowdhury,146,doyle terrace,belgrade park village,gawler east,5024,wa,19540603,27.0,08 92735261,8937328
aliza,seib,6,wilkins street,,st albans,2486,vic,19250729,32.0,08 83618872,7448564
jacqueline,ferris,108,cossington smith crescent,burnside,allambie heights,3161,nsw,19041128,,02 84879837,9448270
yasmin,goode,104,britten-jones drive,,preston,3074,nsw,19240503,33.0,08 22426357,6481201
taylah,dixon,20,harbison crescent,,campsie,4508,nsw,19731025,,03 10947025,3966601
jasmine,ho,1,portus place,mt annan,st agnes,5600,sa,19490128,29.0,08 70075353,9551123
abbey,juric,14,,,st andrews,7051,wa,19590820,10.0,02 59315726,1842538
jack,mcgregor,10,theodore street,,tingha,2528,,19410427,,04 53271088,7448673
shawn,webb,12,ina gregory circuit,,torquay,5333,,19830501,27.0,,7795314
dylan,campbell,15,higinbotham street,,ringwood east,3172,nsw,19170627,27.0,02 31478882,9614809
liam,matthews,23,whittell crescent,,wingham,2171,wa,19930708,37.0,03 54979474,1191058
isabella,koopman,342,lexcen avenue,,ormeau,2261,qld,19030518,21.0,,3580790
callum,quilliam,18,campaspe circuit,,bindoon,3076,qld,19140126,36.0,04 00267214,1336374
rhiannon,green,14,mermaid street,greenbank garden,edensor park,2223,qld,19841024,34.0,03 38378780,8967091
macey,teh,23,withnell circuit,,clayton,3818,vic,19080324,11.0,02 70475766,9001066
harry,webb,285,osmand street,,peakhurst,2627,vic,19791106,42.0,04 56418458,8026829
alison,mccarthy,1,ulverstone street,urunga,wubin,5606,vic,19070427,3.0,07 78570995,4122359
jacob,brain,117,urambi vlge,,mirrabooka,2216,vic,19590420,28.0,07 92494622,2778354
hannah,green,31,bromley street,wandearah,doolandella,7250,vic,19630503,35.0,04 57831805,9619787
benjamin,coplestone,15,cargelligo street,,hazelbrook,3070,qld,19860725,26.0,04 23376360,9763987
ethan,maynard,72,wybalena grove,,artarmon,3183,tas,19841214,34.0,02 35768018,1860268
amber,giuffrida,100,bunbury street,,beechboro,7216,nsw,19050212,31.0,04 77944426,8995194
elizabeth,mchenry,7,hutt street,prospect creek,mooloolaba,6051,qld,19250320,,04 72299363,7718146
taliah,,421,goyder street,pevensey,nollamara,3660,nsw,19320424,39.0,02 93465550,1628144
beth,ciotti,23,wilson street,rosetta village,san remo,2074,qld,19561019,34.0,07 10066101,8936194
travis,michelmore,357,gurubun close,boeing park,wyalkatchem,4312,nsw,19220907,,07 49060237,6468814
olivia,schwinghammer,23,wrest street,,elsternwick,2088,,19541019,30.0,02 68575342,5902735
teileah,,71,grainger circuit,flight springs,teatree,5092,sa,19160828,,03 91688061,4112224
tristan,redington,2,garrick street,villa 2,berwick,0812,tas,19050510,37.0,07 45305420,4480657
mitchell,blake,5,gruner street,kangaroo gnd,ballarat,2539,nsw,19540628,37.0,07 83493957,5233590
chloe,ellston,16,tarraleah crescent,,lavington,2464,sa,19131114,35.0,03 31678231,9691202
bradley,steinert,10,daglish street,,ingleburn,2870,nsw,19271215,30.0,04 05740758,1765368
jasmine,stanbury,19,arabana street,glamiston,allans flat,2303,vic,19840121,34.0,03 10383429,3010428
charles,campbell,19,cleland street,,north curl curl,3040,wa,19611231,32.0,07 08565032,3010767
yasmin,beattie,5,wilkins street,,surrey hills,4508,,19890318,8.0,07 28403375,9749313
ky,webb,6,fullerton crescent,kanya,risdon vale,2112,qld,19391005,34.0,07 98128854,1446931
aikaterina,haskett,4,martyn close,bendigo retirement village,bayswater,4165,vic,19260915,23.0,07 12995761,1986104
lachlan,ryan,16,burkitt street,,winmalee,3136,vic,19641121,28.0,02 26128318,9061088
timothy,dixon,8,kootingal street,,eastern heights,5048,nsw,19080130,27.0,03 98679124,3598465
rachel,stubbs,3,salvado place,,mckinnon,6101,qld,19401202,,02 16349030,7679400
teneille,meadows,54,blackwell circuit,,wahroonga,3996,wa,19630521,11.0,03 64212327,5408788
zachary,marshman,13,dominion circuit,,devonport,2285,nsw,19270202,19.0,08 55969174,9991872
hayden,lenzi,158,kennedy street,,woy woy,6163,sa,,37.0,,7535624
isabella,pavlovcic,32,macrossan crescent,,elermore vale,2043,sa,19871027,25.0,,2546471
emiily,lowe,46,cathcart close,,goodna,2170,wa,19960508,,07 03660392,3072595
noah,ho,9,abrahams crescent,banksia,moruya,2530,vic,19871128,31.0,08 29282321,5275253
courtney,mchenry,16,merriman crescent,,kamerunga,2583,vic,19921120,29.0,08 57396007,2274808
joshua,laundy,53,ferguson circuit,,frankston,3196,vic,19060319,,04 03491108,5101995
elysse,joannou,12,bonney street,rowethorpe,birchgrove,4507,,,,08 58533511,2576888
hayley,grainger,360,nemarang crescent,,brombin,3194,vic,19310220,,08 08343656,6279290
andrew,shepherd,68,carr crescent,,peakhurst,2605,qld,19220318,31.0,08 55102792,5091675
cheyenne,harrington,437,percy crescent,kookardinia,morwell,3207,nsw,19580803,37.0,08 78879831,6310259
riley,webb,25,appel crescent,tudor,bidwill,2018,nsw,19530428,,07 62563146,4649920
stephanie,pacey,280,stockdale street,,pingelly,2094,nsw,19821120,,03 48848368,9747511
blake,dolby,6,krichauff street,surfside park,grass flat,6065,vic,19810301,27.0,02 67527666,6598810
kiandra,hick,11,hallstrom circuit,springdale,orange,3174,vic,,10.0,02 99401676,6862661
harry,felmingham,16,balfour crescent,,kings park,4630,vic,19610312,34.0,02 36698113,8659663
matilda,pinto,5,woodhouse place,holmville,como,2749,tas,19220524,33.0,03 09474196,4239613
jake,,12,,hmas cerberus,punchbowl,2824,vic,19850416,,03 11951378,9771217
daniel,botham,50,mcmillan crescent,,rosebud,3409,,19211015,33.0,02 74711138,2236357
emiily,george,35,yabtree place,corandirk,murdoch,2087,,19791026,35.0,02 05206019,3774851
faith,campbell,5,pickworth street,,nambour,2440,nt,,32.0,08 52958144,2604823
gregory,webb,135,brooks street,st francis vlge,mount nelson,2263,vic,19550906,31.0,08 25676886,1611788
jesse,kooyman,4,zadow place,sectn 6 crown allotment,keppoch,2480,nsw,19210109,29.0,02 14740890,4438680
jayden,longhurst,3,lambell close,rowethorpe,ingham,3071,qld,19880816,26.0,02 03982119,7196153
kailey,cadman,14,heagney crescent,yarrabin,konongwootong,2191,nsw,19330719,40.0,07 83459425,3942439
bradley,bunt,21,jim pike avenue,welikeak,salisbury heights,7006,nsw,19790803,,08 42541800,3312639
joel,bowerman,,highett street,,junee,2759,nsw,19070716,29.0,02 11337280,4332912
elizabeth,wiseman,26,mulder place,kalinda park,,3934,nsw,19510316,30.0,03 34354352,6875301
,bowerman,13,morey place,,alice springs,6156,vic,19210816,33.0,08 85948376,3810708
april,stephenson,25,kambah vlge,st vincents hospital,ashgrove,6169,nsw,19160913,36.0,04 89672823,1658200
alisa,clutterbuck,8,lomman place,,yennora,2913,vic,,37.0,02 70069252,9320077
andrew,green,483,shackleton circuit,,unanderra,4350,vic,19861213,22.0,03 35158703,6808757
isaac,green,5,lansell circuit,connoisseur quarterhorses,wingham,3860,qld,19290831,,03 62628084,7593010
caitlin,witkin,14,gormanston crescent,,rye,3888,nsw,19860109,,07 42593740,4907319
lee,rollins,5,tom roberts avenue,,kirrawee,3002,vic,19360427,33.0,02 41063813,9284074
micaela,,11,matina street,,newstead,2281,wa,19860606,10.0,03 42534904,1360641
heather,carbone,61,dilboong place,,bagdad,4560,vic,19611010,31.0,08 32655051,7259331
tynan,dorsey,19,amaroo street,grandview,vincentia,,qld,19900108,25.0,03 57748230,4495014
emiily,bosse,706,must circuit,,wamberal,2617,nsw,,28.0,08 36265394,1241768
taalia,nguyen,115,derrington crescent,,orange,4034,wa,19291012,,04 54823240,7512720
brianna,lasalle,3,woodgate street,fig trees,hoddles creek,3350,vic,19450717,20.0,08 58970668,1366979
,moody,213,charteris crescent,st francis vlge,north rocks,3802,nsw,19150612,32.0,,9527764
daniel,higlett,168,curlewis crescent,tolemac,malvern east,4020,wa,19771210,,08 97111039,3451813
bailey,matthews,21,chandler street,,keon park,3128,,19680911,25.0,02 33430023,9064911
ryley,teague,82,sexton street,the meadows,parkdale,6053,qld,19790531,34.0,04 78479173,8327406
emma,green,101,springvale drive,,belmont,,wa,19970209,21.0,02 08190139,4860225
nicolas,uhlik,2,hooker street,yarrawah,sherwood,6148,nsw,19060316,,03 27967361,9139679
benjamin,rees,21,le gallienne street,,salisbury east,2350,tas,19790625,35.0,07 88635730,3638386
keeley,white,11,allambee street,argyle,mullion creek,3340,qld,19610111,36.0,07 86786192,6213859
marco,huxley,63,barclay street,wheatlea,newington,2340,qld,19941128,44.0,04 12214936,1395223
nicola,clarke,9,rennie street,yarrabin,artarmon,4152,qld,19260527,,08 77344891,5482721
alannah,dixon,68,chandler street,horton park,darlington point,2429,nsw,19940717,30.0,02 82006510,9750475
emiily,byers,31,blacket street,moodwood angus stud,port sorell,2099,vic,,,03 10634411,6450074
emiily,coleman,17,ivo whitton circuit,,frankston,6061,nsw,19350607,19.0,07 99374571,6521446
brianna,white,54,madigan street,,iluka,4551,qld,19950708,25.0,08 33549308,7769500
sarah,lukehurst,39,cockatoo close,corowa estate,hawthorn,2280,,19651231,26.0,04 47037796,6665175
lucy,meaney,9,vonwiller crescent,zeevoo,ingham,6312,qld,19681205,33.0,08 41707841,2677251
adam,rawlings,694,nelumbo street,,hastings,2213,nsw,19880316,22.0,07 51690660,8404198
talyah,giday,13,mcluckie crescent,,noarlunga downs,2100,nsw,19560128,12.0,08 04692129,8619151
esme,huddy,17,,,wahroonga,6430,nsw,19300506,40.0,08 09782914,7182718
olivia,colquhoun,26,a'beckett street,willandra,dulwich hill,2316,,19030326,32.0,04 38021827,7648213
luke,thorpe,11,currie crescent,,roxburgh park,3150,,19170628,28.0,07 85623242,6107768
,campbell,34,nicholas street,,cabramatta,5116,,19651110,13.0,08 25531367,8933100
toby,sauzier,15,norton street,marooda stud,frankston,5025,nsw,19290427,9.0,08 44100210,9498046
emiily,godfrey,6,gaunson crescent,,ovingham,3016,wa,19391203,30.0,02 08563597,1983091
tommy,sherriff,4,boas place,,birmingham gardens,4305,wa,19250129,24.0,03 05602056,7819081
jacob,kelley,16,twamley crescent,mariner views,altona north,2116,vic,19471205,34.0,08 35172092,2570991
liam,ryan,10,cleeve place,willaroo,golden grove,2478,qld,19321215,42.0,07 06024566,1042357
,mchenry,4,parsons street,pangani,marlee,6026,,,,02 99126847,7177265
caitlin,grosser,5,hickenbotham street,pieracle,mundingburra,2029,vic,19930723,,04 85176548,5050675
ethan,jessup,24,leane street,winterwood,wondecla,6005,,19510630,24.0,03 15064836,2299628
damien,george,7,waddell place,the broadwalk arcade,fisher,2195,nsw,19150927,30.0,04 92730268,2148767
lara,paterson,78,revell close,eden park,hughes,2117,,19380714,,07 44518802,5775664
lucy,goodrum,238,tepper circuit,airforce memorial estate,tweed heads south,2067,vic,19200906,,04 70003653,6480800
zoe,,77,stretton crescent,indooroopilly shopping centr,knockrow,3143,nsw,19170531,,08 95112150,5958349
james,geraghty,141,mccarthy place,eden park,burpengary,3825,vic,19281024,,02 40174579,3106170
joel,kiosses,2,monaro crescent,milton,altona north,4075,nsw,19130916,12.0,02 68212471,5825914
james,kerley,94,moran place,,premer,7112,sa,19190418,21.0,07 34440972,7513883
elijah,coleman,10,theodore street,,eight mile plains,4820,vic,19211121,39.0,03 05353411,5160444
blakeston,longhurst,6,manning street,apt 8 petrie mansions,bundanoon,0870,vic,19741223,39.0,07 72514199,9464292
elise,,2,parker street,,thornlie,3070,nsw,19440620,26.0,02 67568149,2434049
irene,eyles,30,janari place,,sylvania,4507,vic,19021203,21.0,03 61312496,9585658
jessica,mysko,24,comrie street,,vermont south,4226,,19750731,25.0,08 84736523,8109378
mikayla,menetrey,36,,,frankston,3046,vic,19631105,24.0,08 82136075,9914213
william,bridgland,19,,,toogoom,2223,nsw,19300526,27.0,04 49898877,6803995
mikaela,compton,4,fenwick place,chapman medical centre,paddington,3140,nsw,19511017,35.0,07 27446591,9829161
megan,hilton,52,davitt close,attunga orchard,pakenham,2429,vic,19070522,27.0,08 82997409,6252649
isabella,white,,numeralla street,,kellyville,3073,wa,19660305,,02 17269442,2823529
jenna,bough,81,chipperfield circuit,,wallsend,4852,nsw,19361223,21.0,03 14626056,3872303
hugo,green,125,osborne place,,mount evelyn,2023,sa,19480615,43.0,07 35028049,5339698
jacobie,mildren,76,,the gums,dianella,3011,qld,19670121,27.0,02 78250783,2792013
cameron,ebert,134,pickworth street,,maryborough,3198,sa,,9.0,08 58065797,9791626
taylah,ayres,28,chippindall circuit,toora,boat harbour,2208,,19561214,26.0,04 50693086,8529047
renee,ryan,1,state circle,,norwood,4215,nsw,19510118,28.0,04 55544030,4690079
bella,rizzo,1,coxen street,willalooka,yeronga,3142,nsw,19311027,25.0,04 23005008,8322102
karissa,morrison,54,mofflin street,,eden hills,2575,wa,19890307,38.0,07 76895020,3942774
devan,miles,8,cowan street,,moree,4872,nsw,19641128,23.0,02 57592485,1352523
jade,ebdell,29,duffy street,moondah,broadmeadows,7250,vic,19270624,37.0,02 42208820,8535461
matthew,lutz,218,jerrabomberra avenue,medical centre,rye,6168,nsw,19941212,29.0,03 04437356,8372020
dylan,rankine,140,mcintosh street,,keysborough,2207,,19300216,30.0,08 09648594,9105459
chloe,wheatley,32,totterdell street,la reine,belrose,3162,vic,19141113,23.0,08 98604431,6953707
jake,green,77,cowan street,cypress garden,bayswater north,2444,vic,19130112,20.0,07 12103059,3824180
thomas,chandler,28,ashley drive,,wynnum west,4067,qld,19660626,,04 28649043,3209380
zachary,princic,9,hardie close,,wanneroo,4300,nsw,,30.0,02 10210146,3012067
amelie,hick,22,macquarie street,,chester hill,5608,qld,19230512,27.0,02 21437993,5007879
joel,gaylard,14,blackham street,,robina,2121,tas,19010327,,04 65444531,8115525
